               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 756,            0.023916,            0.017424,          0.00098973,             0.88314,             0.70437,             0.77753,             0.51467,            0.037847,            0.015618,           0.0025263,           0.0062628,           0.0062628,           0.0062628
                 757,             0.02265,            0.017095,           0.0012166,             0.90137,              0.6995,             0.77794,             0.51304,            0.038961,            0.016431,            0.002688,           0.0062578,           0.0062578,           0.0062578
                 758,            0.021668,             0.01691,           0.0010625,             0.91532,             0.70044,              0.7744,             0.51326,            0.040764,            0.016618,           0.0032505,           0.0062528,           0.0062528,           0.0062528
                 759,            0.022964,             0.01604,           0.0011799,             0.87215,             0.69926,             0.76728,              0.5129,            0.041331,            0.016443,           0.0035263,           0.0062479,           0.0062479,           0.0062479
                 760,              0.0223,            0.017371,          0.00084804,              0.8489,             0.70457,             0.75471,             0.51156,            0.041095,            0.016307,           0.0037522,            0.006243,            0.006243,            0.006243
                 761,            0.023304,            0.017337,          0.00092994,              0.8931,             0.69065,             0.75522,              0.5153,            0.040146,            0.015859,           0.0033942,            0.006238,            0.006238,            0.006238
                 762,            0.022669,            0.016525,           0.0011066,             0.86338,             0.70947,             0.76412,             0.52419,            0.039856,            0.015904,            0.003106,           0.0062331,           0.0062331,           0.0062331
                 763,            0.022136,            0.017021,           0.0010839,             0.88194,             0.68798,             0.76225,             0.52077,            0.039566,             0.01596,           0.0031172,           0.0062281,           0.0062281,           0.0062281
                 764,            0.022235,            0.016567,           0.0012038,             0.90355,             0.68525,             0.75938,             0.52284,            0.038965,            0.016004,           0.0030409,           0.0062232,           0.0062232,           0.0062232
                 765,            0.022318,            0.016863,          0.00088867,             0.89707,             0.70159,             0.75736,              0.5183,            0.039365,            0.016958,           0.0033046,           0.0062182,           0.0062182,           0.0062182
                 766,             0.02286,            0.016864,           0.0012341,             0.88603,             0.69503,             0.76356,             0.51672,            0.039169,            0.016893,           0.0033683,           0.0062132,           0.0062132,           0.0062132
                 767,            0.021756,            0.017076,          0.00094418,             0.88113,             0.68726,             0.77051,             0.51599,            0.038802,            0.016673,           0.0033668,           0.0062083,           0.0062083,           0.0062083
                 768,            0.021925,            0.015451,          0.00090512,             0.89737,             0.67271,             0.76016,             0.52318,            0.038839,            0.016306,           0.0035781,           0.0062034,           0.0062034,           0.0062034
                 769,            0.021579,             0.01624,           0.0012709,             0.92859,             0.68985,             0.76274,             0.51503,            0.038482,            0.015883,           0.0031826,           0.0061984,           0.0061984,           0.0061984
                 770,            0.022759,              0.0171,           0.0010562,             0.87794,             0.68947,             0.75682,             0.50951,            0.038734,             0.01626,           0.0027673,           0.0061934,           0.0061934,           0.0061934
                 771,            0.022158,            0.017303,           0.0012025,             0.87152,             0.68641,             0.75309,             0.50514,            0.039171,            0.016564,           0.0026242,           0.0061885,           0.0061885,           0.0061885
                 772,            0.021614,            0.016431,          0.00096311,             0.85859,             0.68567,             0.74613,             0.50312,            0.040196,            0.016529,           0.0027686,           0.0061836,           0.0061836,           0.0061836
                 773,            0.022908,            0.016801,           0.0010391,              0.8537,             0.66978,             0.74348,             0.50551,            0.038563,            0.017248,           0.0027898,           0.0061786,           0.0061786,           0.0061786
                 774,            0.022497,            0.015402,           0.0011815,              0.9054,               0.647,             0.75447,             0.51296,             0.03819,            0.016894,           0.0026945,           0.0061736,           0.0061736,           0.0061736
                 775,            0.022083,            0.016923,          0.00095954,             0.88106,             0.66874,               0.746,              0.5089,            0.038264,            0.017035,           0.0027203,           0.0061687,           0.0061687,           0.0061687
                 776,            0.022594,            0.017712,          0.00095219,             0.89491,              0.6469,              0.7463,             0.50271,            0.038922,            0.017039,            0.003027,           0.0061637,           0.0061637,           0.0061637
                 777,            0.022488,            0.016022,           0.0012034,             0.87522,             0.65464,             0.75456,             0.51387,            0.038218,            0.016958,           0.0029004,           0.0061588,           0.0061588,           0.0061588
                 778,            0.021814,             0.01738,           0.0013282,             0.87506,             0.66145,             0.76049,             0.51584,            0.038255,            0.016529,           0.0029605,           0.0061538,           0.0061538,           0.0061538
                 779,            0.021437,            0.016217,          0.00093509,             0.93946,             0.64825,             0.75086,             0.51366,            0.038918,            0.017219,           0.0028963,           0.0061489,           0.0061489,           0.0061489
                 780,            0.022254,            0.016595,           0.0010037,             0.92894,             0.65485,             0.75579,             0.51543,            0.040204,            0.018298,           0.0033035,            0.006144,            0.006144,            0.006144
                 781,             0.02166,            0.015956,           0.0010041,             0.89214,             0.66726,              0.7452,             0.51071,             0.04199,            0.018938,             0.00366,            0.006139,            0.006139,            0.006139
                 782,            0.022287,            0.015937,           0.0010596,              0.8892,             0.67875,             0.74636,             0.51563,             0.04146,            0.017482,           0.0037277,           0.0061341,           0.0061341,           0.0061341
                 783,            0.022478,            0.016823,           0.0011879,               0.892,             0.67751,             0.76056,             0.51617,            0.039876,            0.016642,           0.0033193,           0.0061291,           0.0061291,           0.0061291
                 784,            0.022068,            0.017926,           0.0010095,             0.89652,             0.68783,             0.76806,             0.51873,            0.039538,            0.016405,           0.0031751,           0.0061242,           0.0061242,           0.0061242
                 785,            0.023017,            0.017203,           0.0012289,             0.88303,             0.68763,             0.76332,             0.51351,            0.039372,            0.015752,           0.0031603,           0.0061192,           0.0061192,           0.0061192
                 786,            0.022161,            0.016745,           0.0010397,              0.8815,             0.70327,             0.77202,             0.51507,            0.039418,             0.01588,           0.0033869,           0.0061142,           0.0061142,           0.0061142
                 787,            0.021614,            0.015671,           0.0010219,              0.8717,             0.69208,             0.76483,             0.50982,            0.039339,            0.016119,           0.0034403,           0.0061093,           0.0061093,           0.0061093
                 788,            0.021667,            0.016614,          0.00094372,             0.86183,             0.69736,             0.76362,              0.5175,            0.040228,             0.01673,           0.0034174,           0.0061044,           0.0061044,           0.0061044
                 789,            0.022183,            0.017005,           0.0011007,              0.8766,             0.67866,              0.7562,             0.50921,            0.040829,            0.017582,           0.0030769,           0.0060994,           0.0060994,           0.0060994
                 790,            0.021835,            0.018519,           0.0010819,             0.90327,             0.65281,             0.74742,             0.50749,            0.041118,             0.01781,           0.0029589,           0.0060944,           0.0060944,           0.0060944
                 791,            0.021883,            0.016408,           0.0010967,             0.91626,              0.6467,             0.74796,             0.50938,             0.04116,            0.017648,           0.0028332,           0.0060895,           0.0060895,           0.0060895
                 792,            0.022677,            0.016756,          0.00086198,             0.88075,             0.65525,             0.74099,             0.51422,            0.041149,            0.016983,           0.0029864,           0.0060846,           0.0060846,           0.0060846
                 793,            0.023486,            0.016045,           0.0011328,             0.90637,             0.66303,             0.74966,              0.5124,            0.040353,            0.017079,           0.0029119,           0.0060796,           0.0060796,           0.0060796
                 794,            0.022297,             0.01619,           0.0011611,             0.93642,             0.66302,             0.75717,             0.51776,            0.040193,            0.016962,           0.0030439,           0.0060746,           0.0060746,           0.0060746
                 795,            0.021348,            0.015876,          0.00095393,             0.84871,             0.67796,             0.75746,             0.51974,            0.040333,            0.016864,           0.0032515,           0.0060697,           0.0060697,           0.0060697
                 796,             0.02218,            0.016338,          0.00098453,             0.88872,             0.64295,             0.74945,             0.51112,            0.040913,            0.016795,           0.0033241,           0.0060647,           0.0060647,           0.0060647
                 797,            0.022033,            0.017338,           0.0012588,             0.88889,             0.63761,             0.74337,             0.50566,            0.041359,            0.016928,           0.0031991,           0.0060598,           0.0060598,           0.0060598
                 798,            0.021371,            0.016105,          0.00091716,              0.8889,              0.6489,             0.74131,              0.5063,            0.041362,            0.017046,           0.0033401,           0.0060548,           0.0060548,           0.0060548
                 799,            0.022635,            0.016084,           0.0011743,             0.89384,             0.64191,             0.74584,              0.5124,            0.041017,            0.016999,           0.0032111,           0.0060499,           0.0060499,           0.0060499
                 800,            0.021853,            0.016171,           0.0010557,             0.91068,             0.66913,             0.75824,             0.51666,            0.041253,            0.016891,           0.0031018,            0.006045,            0.006045,            0.006045
                 801,            0.021278,            0.016305,           0.0010099,             0.92429,             0.66676,             0.76046,             0.51079,            0.041164,            0.016757,           0.0029954,             0.00604,             0.00604,             0.00604
                 802,            0.022383,            0.016303,           0.0010599,             0.91706,             0.65728,             0.76077,             0.51273,            0.040957,            0.016395,           0.0028948,           0.0060351,           0.0060351,           0.0060351
                 803,            0.022261,            0.016366,          0.00097659,             0.85689,             0.68191,             0.76237,             0.51751,            0.040311,            0.016394,           0.0030427,           0.0060301,           0.0060301,           0.0060301
                 804,            0.021843,            0.017474,          0.00097512,             0.88101,             0.66964,             0.76238,             0.51492,             0.04011,            0.016514,           0.0032098,           0.0060251,           0.0060251,           0.0060251
                 805,            0.022198,            0.015455,           0.0011409,             0.90445,             0.66453,             0.75272,             0.51437,            0.040235,            0.016335,           0.0033298,           0.0060202,           0.0060202,           0.0060202
                 806,             0.02155,            0.017029,          0.00094545,             0.90752,             0.66178,             0.75303,             0.50927,             0.03986,            0.016358,           0.0031171,           0.0060152,           0.0060152,           0.0060152
                 807,              0.0223,            0.015927,           0.0012497,             0.90537,             0.65868,             0.74599,             0.50444,            0.040126,            0.016543,           0.0029541,           0.0060103,           0.0060103,           0.0060103
                 808,            0.021878,            0.015619,          0.00099119,             0.92056,             0.64936,             0.74347,             0.51034,            0.041321,            0.016835,           0.0028165,           0.0060054,           0.0060054,           0.0060054
                 809,            0.021048,            0.016234,          0.00094538,             0.88586,             0.64961,             0.74918,              0.5106,            0.041441,            0.017145,           0.0028641,           0.0060004,           0.0060004,           0.0060004
                 810,            0.021535,            0.017457,           0.0010937,             0.88024,             0.66083,             0.75793,             0.50136,            0.041227,            0.017301,           0.0027594,           0.0059954,           0.0059954,           0.0059954
                 811,            0.021653,            0.015511,          0.00094004,             0.83774,             0.67284,             0.75068,             0.50385,            0.040762,            0.017046,           0.0026759,           0.0059905,           0.0059905,           0.0059905
                 812,            0.021702,            0.015843,          0.00098738,             0.86248,             0.64895,             0.75119,             0.50638,            0.039896,               0.017,           0.0025424,           0.0059856,           0.0059856,           0.0059856
                 813,            0.021944,            0.017272,          0.00095639,              0.8955,             0.65048,             0.75227,              0.5094,            0.040073,             0.01659,           0.0024992,           0.0059806,           0.0059806,           0.0059806
                 814,            0.022049,            0.016764,           0.0010531,             0.87453,             0.68017,             0.75864,             0.51978,            0.039532,            0.016256,           0.0023084,           0.0059756,           0.0059756,           0.0059756
                 815,            0.022884,            0.017551,           0.0011837,             0.88644,             0.70478,             0.76229,             0.51896,            0.038991,            0.015449,           0.0023528,           0.0059707,           0.0059707,           0.0059707
                 816,            0.021878,            0.016452,           0.0010654,             0.90634,             0.69287,             0.77014,             0.51499,            0.039499,            0.015547,           0.0025307,           0.0059658,           0.0059658,           0.0059658
                 817,            0.021869,             0.01578,           0.0011172,             0.90893,             0.66952,             0.77287,              0.5248,            0.039239,            0.015493,           0.0023866,           0.0059608,           0.0059608,           0.0059608
                 818,            0.022396,            0.016076,           0.0011407,             0.87822,              0.6795,             0.76997,             0.52134,            0.038915,            0.016037,           0.0023211,           0.0059559,           0.0059559,           0.0059559
                 819,            0.020665,            0.017347,          0.00084844,             0.88627,             0.69199,             0.76884,             0.52067,            0.038068,            0.016429,           0.0022926,           0.0059509,           0.0059509,           0.0059509
                 820,            0.022094,             0.01609,           0.0010214,             0.90908,             0.67573,             0.77528,             0.51876,            0.038001,            0.016344,           0.0024172,            0.005946,            0.005946,            0.005946
                 821,            0.021625,             0.01647,          0.00089747,             0.86785,             0.68127,             0.77377,              0.5197,            0.038128,            0.016157,           0.0026013,            0.005941,            0.005941,            0.005941
                 822,            0.021638,            0.017247,           0.0010387,             0.89311,             0.66456,             0.76584,             0.51294,            0.037858,             0.01615,           0.0027353,           0.0059361,           0.0059361,           0.0059361
                 823,            0.022211,            0.016261,           0.0011581,             0.88313,             0.69276,             0.77337,             0.51692,            0.037998,            0.015903,           0.0029293,           0.0059311,           0.0059311,           0.0059311
                 824,            0.021985,            0.016653,           0.0009768,             0.90645,              0.6951,             0.77374,             0.52346,            0.038396,            0.015569,           0.0032258,           0.0059261,           0.0059261,           0.0059261
                 825,            0.021293,            0.016059,             0.00101,             0.90541,             0.70898,             0.77854,             0.52445,            0.038365,            0.015684,           0.0030986,           0.0059212,           0.0059212,           0.0059212
                 826,            0.022011,            0.016735,           0.0010632,             0.91578,             0.70549,             0.77224,              0.5236,             0.03819,            0.015864,           0.0029937,           0.0059163,           0.0059163,           0.0059163
                 827,            0.022232,            0.016746,           0.0011533,              0.8715,             0.71801,             0.76985,             0.52699,            0.038772,            0.015962,           0.0031641,           0.0059113,           0.0059113,           0.0059113
                 828,            0.022093,            0.015654,           0.0010084,             0.87795,             0.70549,             0.76678,             0.52127,            0.039393,            0.015941,           0.0033511,           0.0059064,           0.0059064,           0.0059064
                 829,            0.022048,            0.016439,           0.0011761,             0.88958,             0.67866,             0.75329,             0.50911,            0.040707,            0.016543,           0.0033139,           0.0059014,           0.0059014,           0.0059014
                 830,            0.021179,            0.016021,           0.0010061,             0.90882,             0.67422,             0.75763,             0.50792,            0.040851,            0.017218,           0.0033922,           0.0058965,           0.0058965,           0.0058965
                 831,            0.021958,            0.016312,          0.00090737,             0.90943,             0.66676,             0.74657,             0.51309,            0.040909,            0.017608,           0.0034437,           0.0058915,           0.0058915,           0.0058915
                 832,            0.021275,            0.016606,          0.00096431,             0.91322,             0.67047,              0.7535,              0.5122,            0.040597,            0.017145,           0.0034975,           0.0058866,           0.0058866,           0.0058866
                 833,            0.022501,            0.016435,           0.0012402,             0.93149,             0.65636,             0.74966,              0.5109,            0.040164,            0.016799,           0.0035436,           0.0058816,           0.0058816,           0.0058816
                 834,            0.022114,            0.016976,           0.0010879,             0.89508,             0.67055,             0.74495,             0.50853,            0.041527,             0.01734,           0.0038422,           0.0058766,           0.0058766,           0.0058766
                 835,            0.021351,            0.015786,          0.00096733,             0.87491,             0.67467,             0.74506,             0.50407,            0.042619,            0.017731,           0.0038472,           0.0058717,           0.0058717,           0.0058717
                 836,            0.022459,              0.0167,           0.0012281,             0.85435,             0.67437,             0.74108,             0.50149,            0.042387,            0.017188,           0.0037232,           0.0058668,           0.0058668,           0.0058668
                 837,            0.021818,            0.016274,          0.00098797,             0.89549,             0.66903,             0.74958,             0.50296,            0.041228,            0.016391,           0.0035248,           0.0058618,           0.0058618,           0.0058618
                 838,            0.022241,            0.016638,           0.0011115,             0.90164,             0.66963,             0.74782,             0.51435,            0.041226,            0.016087,            0.003369,           0.0058569,           0.0058569,           0.0058569
                 839,            0.021415,            0.016675,           0.0011726,             0.88294,             0.66898,             0.74979,              0.5085,            0.041021,            0.016441,           0.0033328,           0.0058519,           0.0058519,           0.0058519
                 840,            0.021582,            0.015867,           0.0010762,             0.89091,             0.66561,             0.75613,             0.50594,            0.041912,            0.017049,           0.0034908,            0.005847,            0.005847,            0.005847
                 841,            0.021612,            0.016097,           0.0011644,             0.90088,             0.67029,             0.76277,             0.50433,            0.042704,            0.016584,           0.0035013,            0.005842,            0.005842,            0.005842
                 842,            0.020571,            0.015416,          0.00085508,             0.90546,             0.67242,             0.76882,             0.51531,             0.04307,            0.016164,           0.0034556,           0.0058371,           0.0058371,           0.0058371
                 843,            0.021166,            0.015969,           0.0010257,             0.89145,             0.68118,             0.77085,             0.51574,            0.042927,            0.016024,           0.0034281,           0.0058321,           0.0058321,           0.0058321
                 844,            0.021908,            0.016134,           0.0010624,             0.91851,             0.67305,             0.77518,              0.5166,             0.04242,            0.015728,           0.0033791,           0.0058271,           0.0058271,           0.0058271
                 845,            0.021842,            0.016227,           0.0010584,             0.90557,             0.68792,              0.7801,             0.52148,            0.041962,            0.015696,           0.0034643,           0.0058222,           0.0058222,           0.0058222
                 846,            0.021298,            0.014726,           0.0010694,             0.89081,             0.68532,             0.77167,             0.51807,            0.041383,            0.015772,           0.0033512,           0.0058173,           0.0058173,           0.0058173
                 847,            0.021354,            0.016061,             0.00108,             0.89136,              0.6951,             0.77655,             0.51863,            0.041067,            0.015604,           0.0030982,           0.0058123,           0.0058123,           0.0058123
                 848,            0.021588,            0.015444,          0.00098136,             0.89739,             0.69433,             0.76304,             0.51596,            0.040639,             0.01575,           0.0032629,           0.0058074,           0.0058074,           0.0058074
                 849,            0.021545,            0.017002,          0.00099128,             0.91101,             0.68321,             0.76661,             0.51432,            0.040357,            0.016225,           0.0034355,           0.0058024,           0.0058024,           0.0058024
                 850,             0.02151,            0.015352,            0.001218,             0.90853,             0.66932,             0.77227,             0.51923,            0.039886,            0.016524,           0.0034818,           0.0057975,           0.0057975,           0.0057975
                 851,            0.021451,            0.016498,           0.0011147,             0.88942,             0.67422,             0.76175,             0.50489,            0.040163,             0.01713,           0.0032314,           0.0057925,           0.0057925,           0.0057925
                 852,            0.020958,            0.014791,           0.0010778,             0.87381,             0.66453,             0.75039,             0.50182,            0.040204,            0.017505,            0.002902,           0.0057876,           0.0057876,           0.0057876
                 853,            0.021806,            0.016094,           0.0010389,             0.88872,             0.65707,             0.74935,             0.50896,             0.03972,            0.017593,           0.0026471,           0.0057826,           0.0057826,           0.0057826
                 854,            0.021877,            0.014973,           0.0011327,             0.88186,             0.65929,             0.75498,             0.51156,            0.039444,            0.017042,           0.0025418,           0.0057776,           0.0057776,           0.0057776
                 855,             0.02243,            0.015917,           0.0010814,             0.89744,             0.67529,             0.76665,             0.51799,            0.038505,            0.016977,           0.0025129,           0.0057727,           0.0057727,           0.0057727
                 856,            0.021412,            0.015602,          0.00086285,             0.85331,             0.70256,             0.76166,             0.51532,            0.038427,            0.016638,           0.0027892,           0.0057678,           0.0057678,           0.0057678
                 857,            0.021389,            0.016097,           0.0010732,             0.89764,             0.67318,             0.75768,              0.5177,            0.039038,            0.016543,           0.0029118,           0.0057628,           0.0057628,           0.0057628
                 858,            0.021373,             0.01522,           0.0010265,              0.9044,             0.67053,             0.76601,             0.51851,            0.039483,            0.016162,           0.0033571,           0.0057579,           0.0057579,           0.0057579
                 859,            0.022194,             0.01737,           0.0011738,             0.85642,             0.69287,             0.75414,             0.51134,            0.040192,            0.016397,           0.0038378,           0.0057529,           0.0057529,           0.0057529
                 860,            0.021796,            0.015525,           0.0012246,             0.85765,             0.68168,             0.74745,             0.51103,             0.04101,            0.016918,            0.003996,            0.005748,            0.005748,            0.005748
                 861,             0.02099,            0.015531,           0.0010396,             0.91541,             0.66018,             0.75315,             0.50947,            0.042194,            0.017649,           0.0038722,            0.005743,            0.005743,            0.005743
                 862,            0.021188,             0.01517,          0.00083512,             0.88416,             0.67429,              0.7586,             0.50488,            0.042947,            0.017929,            0.004012,           0.0057381,           0.0057381,           0.0057381
                 863,            0.021241,            0.016814,          0.00087193,             0.88686,             0.66603,              0.7619,             0.51074,             0.04157,            0.017799,           0.0036585,           0.0057331,           0.0057331,           0.0057331
                 864,            0.021137,            0.015594,          0.00098587,             0.86232,             0.66849,             0.76461,             0.51239,            0.041044,            0.017603,           0.0035574,           0.0057281,           0.0057281,           0.0057281
                 865,            0.020908,            0.015795,          0.00098107,             0.85518,             0.68062,             0.77793,             0.52598,            0.039942,            0.017012,           0.0032777,           0.0057232,           0.0057232,           0.0057232
                 866,            0.021977,            0.016862,           0.0011009,             0.88041,             0.68007,             0.78263,               0.529,            0.039834,            0.016844,            0.003082,           0.0057183,           0.0057183,           0.0057183
                 867,            0.023059,            0.016787,           0.0011438,             0.90234,             0.65112,             0.76627,             0.52307,            0.039927,            0.016832,            0.003288,           0.0057133,           0.0057133,           0.0057133
                 868,            0.021116,             0.01611,           0.0010384,             0.89898,             0.66703,             0.76717,             0.52364,            0.039793,            0.016605,           0.0033498,           0.0057084,           0.0057084,           0.0057084
                 869,            0.020919,            0.016066,           0.0013175,             0.91146,             0.66827,             0.76655,              0.5212,            0.039917,            0.016941,           0.0031166,           0.0057034,           0.0057034,           0.0057034
                 870,            0.020655,            0.015945,           0.0010195,             0.90276,             0.66253,             0.76461,             0.52042,            0.039765,            0.017006,           0.0026997,           0.0056985,           0.0056985,           0.0056985
                 871,            0.021516,            0.015504,           0.0012362,             0.90262,             0.65921,             0.76181,             0.51769,            0.040952,             0.01668,           0.0029611,           0.0056935,           0.0056935,           0.0056935
                 872,            0.020974,            0.015827,           0.0010433,             0.90778,             0.65639,             0.76142,              0.5184,            0.040656,            0.016561,           0.0033321,           0.0056885,           0.0056885,           0.0056885
                 873,             0.02219,             0.01662,           0.0011214,             0.89349,               0.672,             0.76374,             0.51239,            0.040685,               0.017,           0.0035352,           0.0056836,           0.0056836,           0.0056836
                 874,            0.021246,            0.016376,           0.0010056,              0.8887,             0.66546,             0.76745,             0.51897,            0.040264,            0.016991,           0.0038905,           0.0056786,           0.0056786,           0.0056786
                 875,             0.02086,            0.014718,          0.00088351,             0.88528,               0.672,             0.76311,             0.51836,            0.040243,            0.017049,           0.0038135,           0.0056737,           0.0056737,           0.0056737
                 876,            0.021047,            0.015744,           0.0010503,              0.8972,             0.66978,             0.75931,             0.52377,            0.039414,            0.016986,           0.0039654,           0.0056688,           0.0056688,           0.0056688
                 877,            0.020805,            0.017306,           0.0010821,             0.90883,             0.66661,             0.75881,             0.51884,            0.038912,            0.016525,           0.0042451,           0.0056638,           0.0056638,           0.0056638
                 878,            0.021733,            0.016364,           0.0011294,             0.90193,             0.67724,             0.76731,             0.52656,            0.038754,             0.01639,            0.004193,           0.0056588,           0.0056588,           0.0056588
                 879,            0.021578,            0.015962,           0.0012189,             0.86711,             0.68606,             0.77173,             0.52202,            0.038938,            0.016362,           0.0038116,           0.0056539,           0.0056539,           0.0056539
                 880,            0.020955,            0.016239,          0.00098412,             0.88132,              0.6914,             0.77606,             0.53305,            0.039059,            0.016207,           0.0034688,            0.005649,            0.005649,            0.005649
                 881,            0.022101,            0.016485,           0.0011614,             0.92444,             0.67086,             0.77338,             0.53203,            0.039115,            0.016395,           0.0033838,            0.005644,            0.005644,            0.005644
                 882,            0.021552,             0.01595,           0.0010816,             0.84924,             0.69688,             0.77137,             0.52731,            0.039761,            0.016209,           0.0035304,            0.005639,            0.005639,            0.005639
                 883,            0.021657,            0.016186,           0.0011458,             0.90285,             0.67975,             0.76782,             0.52721,            0.040308,            0.016502,           0.0035286,           0.0056341,           0.0056341,           0.0056341
                 884,            0.021096,            0.015077,           0.0012223,              0.8576,             0.69912,              0.7653,             0.52449,            0.040035,            0.016641,           0.0034295,           0.0056292,           0.0056292,           0.0056292
                 885,             0.02138,            0.015147,          0.00096213,             0.88253,             0.68168,             0.77463,             0.52397,            0.039662,            0.016862,           0.0034048,           0.0056242,           0.0056242,           0.0056242
                 886,             0.02182,            0.016507,          0.00096153,             0.88081,             0.67351,             0.77153,             0.52378,            0.040012,             0.01725,           0.0034332,           0.0056193,           0.0056193,           0.0056193
                 887,             0.02192,            0.016529,           0.0011371,             0.85842,             0.67472,             0.76406,             0.52679,            0.039861,            0.017382,            0.003509,           0.0056143,           0.0056143,           0.0056143
                 888,            0.021732,            0.016269,           0.0011311,             0.88286,             0.66975,             0.77099,             0.52153,            0.039229,            0.017385,           0.0036539,           0.0056093,           0.0056093,           0.0056093
                 889,             0.02078,            0.016155,            0.001059,             0.85049,             0.68449,             0.75741,             0.52113,            0.038913,            0.017025,           0.0035822,           0.0056044,           0.0056044,           0.0056044
                 890,            0.020537,             0.01678,          0.00091719,             0.85797,             0.67946,             0.75621,             0.52596,            0.038483,            0.016676,           0.0033755,           0.0055995,           0.0055995,           0.0055995
                 891,            0.021288,            0.015194,           0.0010205,             0.85007,             0.67522,             0.74813,             0.52178,             0.03885,            0.016866,           0.0032111,           0.0055945,           0.0055945,           0.0055945
                 892,            0.020676,            0.015843,          0.00098012,             0.87625,             0.65968,             0.75172,             0.52173,            0.039072,            0.016966,           0.0029181,           0.0055895,           0.0055895,           0.0055895
                 893,            0.021968,            0.017129,          0.00093605,             0.87119,              0.6839,             0.76124,             0.52231,            0.039381,            0.017415,           0.0026509,           0.0055846,           0.0055846,           0.0055846
                 894,            0.021141,            0.016352,           0.0010637,             0.86908,             0.67191,             0.75727,             0.52736,            0.039567,            0.017902,           0.0023985,           0.0055797,           0.0055797,           0.0055797
                 895,             0.02126,            0.016412,           0.0010266,             0.86776,             0.66817,             0.75776,             0.52839,            0.040093,            0.017927,           0.0024498,           0.0055747,           0.0055747,           0.0055747
                 896,            0.021361,            0.016405,          0.00094251,             0.91676,             0.65504,             0.76214,             0.52663,            0.040423,            0.017702,           0.0026809,           0.0055698,           0.0055698,           0.0055698
                 897,            0.021247,            0.015365,            0.001227,             0.89736,             0.67574,             0.77546,             0.52535,            0.040294,            0.018104,           0.0028648,           0.0055648,           0.0055648,           0.0055648
                 898,            0.019627,            0.014617,           0.0010164,             0.89656,             0.67721,             0.76654,             0.52136,            0.040009,            0.017954,            0.003121,           0.0055598,           0.0055598,           0.0055598
                 899,            0.022037,            0.016531,           0.0010798,             0.90037,               0.672,             0.76808,             0.52594,            0.038759,            0.016757,           0.0032661,           0.0055549,           0.0055549,           0.0055549
                 900,            0.021125,            0.015759,          0.00096684,             0.90169,             0.68063,             0.76302,             0.52575,            0.038357,            0.016805,           0.0031045,             0.00555,             0.00555,             0.00555
                 901,            0.020879,            0.015303,           0.0010847,             0.89928,             0.68541,             0.76532,              0.5252,            0.039569,            0.016892,           0.0030814,            0.005545,            0.005545,            0.005545
                 902,             0.02082,            0.016519,            0.001071,             0.87227,              0.7057,             0.76392,             0.52512,            0.040253,            0.017154,           0.0030773,             0.00554,             0.00554,             0.00554
                 903,            0.021543,            0.015967,           0.0011336,             0.89823,             0.68097,             0.76299,             0.51801,            0.040398,            0.017208,           0.0030281,           0.0055351,           0.0055351,           0.0055351
                 904,             0.02115,             0.01613,           0.0010123,             0.88861,              0.7047,             0.77428,             0.52031,            0.040509,            0.016809,           0.0033056,           0.0055302,           0.0055302,           0.0055302
                 905,            0.021209,            0.015948,          0.00090647,             0.89608,             0.67946,             0.76816,             0.51767,             0.03996,            0.016995,           0.0032085,           0.0055252,           0.0055252,           0.0055252
                 906,               0.021,            0.016501,           0.0010369,             0.84657,             0.71396,              0.7721,             0.52102,            0.039487,            0.016804,           0.0031458,           0.0055202,           0.0055202,           0.0055202
                 907,            0.020563,            0.014739,           0.0010718,             0.89944,             0.68142,             0.76676,              0.5166,            0.039359,             0.01712,           0.0032408,           0.0055153,           0.0055153,           0.0055153
                 908,            0.020925,            0.016051,           0.0011395,             0.89261,             0.67946,             0.76955,             0.52535,            0.038964,            0.016488,           0.0031419,           0.0055103,           0.0055103,           0.0055103
                 909,            0.020335,            0.015782,           0.0009169,             0.90201,             0.68914,             0.77068,             0.52805,            0.039666,            0.016501,            0.003275,           0.0055054,           0.0055054,           0.0055054
